session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
5fecd17c0ad48bec1f090b5a,5efbf6afa764021a8a158c54,REJECTED,2020-12-30 19:14:04.855000,2020-12-30 19:18:20.508000,255.653,30,129,1,100,2020-12-31 17:58:32.183000,9700A938,Estonia,United Kingdom,Part-Time,White,Russian,Estonia,Male,Yes
5fecd1a8705a1f9e4dbb7e19,5c5a71cfb159610001994bfe,APPROVED,2020-12-30 19:14:55.455000,2020-12-30 19:21:46.705000,411.25,32,232,1,100,2020-12-31 23:00:32.266000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,No
5fecd1ef539a38ebe4b2e660,5c72e546bec5f9000105450b,APPROVED,2020-12-30 19:16:05.888000,2020-12-30 19:22:02.300000,356.412,35,102,1,100,2020-12-31 23:01:13.180000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd2115312caea19a60ac9,5d91b008f9f7440016406572,RETURNED,2020-12-30 19:27:00.052000,,2318429.353235,30,167,4,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fecd3258fd71decb984b3a9,5f315b1191f3f9621e93ead1,APPROVED,2020-12-30 19:21:09.368000,2020-12-30 19:27:53.668000,404.3,30,66,0,100,2020-12-31 23:04:36.206000,9700A938,Lithuania,United Kingdom,Full-Time,White,DATA EXPIRED,Lithuania,Male,No
5fecd357351a269daac3f74d,5c32636f2c45d400014b69d2,APPROVED,2020-12-30 19:22:01.162000,2020-12-30 19:29:18.644000,437.482,33,221,0,100,2020-12-31 23:05:39.414000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,Yes
5fecd37091948a9e2d52e62d,5bcdc47eb11f060001b87fc7,APPROVED,2020-12-30 19:22:26.977000,2020-12-30 19:26:21.810000,234.833,35,307,5,97,2020-12-31 23:05:57.196000,9700A938,Malaysia,United Kingdom,Full-Time,White,English,Australia,Male,No
5fecd39fbf9ae4e9e03aa7c2,5f0b373df5fef507f017f770,APPROVED,2020-12-30 19:23:18.330000,2020-12-30 19:28:49.114000,330.784,33,108,0,100,2020-12-31 23:06:53.634000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd3b7fd725aee45693111,5ef3dd303bad3a1816832a54,APPROVED,2020-12-30 19:23:49.323000,2020-12-30 19:40:44.454000,1015.131,30,100,4,95,2020-12-31 23:07:02.042000,9700A938,Poland,United Kingdom,Unemployed (and job seeking),White,Polish,Poland,Male,No
5fecd40a7e067ae7b5cbdace,5e187c30b167cd15303f133c,APPROVED,2020-12-30 19:25:02.850000,2020-12-30 19:30:11.569000,308.719,34,292,4,99,2020-12-31 23:08:34.994000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd450e14422e76a83eee4,5e5ebddc31cf801ecb319a84,APPROVED,2020-12-30 19:26:08.142000,2020-12-30 19:30:42.165000,274.023,29,105,0,100,2020-12-31 23:09:45.572000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd46452b0e29df6523124,5aeb839a9457e00001052753,APPROVED,2020-12-30 19:26:32.259000,2020-12-30 19:31:50.924000,318.665,33,445,2,100,2020-12-31 23:10:04.207000,9700A938,Ireland,United Kingdom,Full-Time,White,English,Ireland,Male,No
5fecd499cfa0556b1debf84b,5ce1372c55fe0d001869c8d8,APPROVED,2020-12-30 19:27:21.294000,2020-12-30 19:31:30.163000,248.869,32,197,2,100,2020-12-31 23:11:21.783000,9700A938,Greece,United Kingdom,Unemployed (and job seeking),White,Greek,Greece,Male,No
5fecd4db0b1a449eb4eea8ce,5e4a6ce15bd5d14c009fa262,APPROVED,2020-12-30 19:28:29.809000,2020-12-30 19:34:56.846000,387.037,30,146,1,100,2020-12-31 23:12:24.338000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd4eefdb6e6edbb74819d,5fdffc788f621088345aad43,APPROVED,2020-12-30 19:28:53.913000,2020-12-30 19:38:03.879000,549.966,32,24,0,100,2020-12-31 23:12:56.021000,9700A938,United Kingdom,United Kingdom,Full-Time,White,DATA EXPIRED,United Kingdom,Male,No
5fecd54c83f6afe64a3e59ea,5ed122188234380320ebf08c,APPROVED,2020-12-30 19:30:20.325000,2020-12-30 19:35:00.729000,280.404,36,191,1,100,2020-12-31 23:15:14.320000,9700A938,France,United Kingdom,Full-Time,White,French,France,Male,No
5fecd55ea35c0e9e26f30074,5ec300623f29fc13c59cdfa6,APPROVED,2020-12-30 19:30:41.081000,2020-12-30 19:34:57.542000,256.461,34,60,0,100,2020-12-31 23:15:23.628000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd56f416cba9ed625d7a2,5b23533cc6eff00001dd9298,APPROVED,2020-12-30 19:30:59.445000,2020-12-30 19:35:16.293000,256.848,37,522,1,100,2020-12-31 23:15:47.544000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd57df0b5ed9e16f34069,5ddd802af85b50cfcb01978e,APPROVED,2020-12-30 19:31:14.178000,2020-12-30 19:34:24.142000,189.964,33,348,2,100,2020-12-31 23:16:17.683000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd591bf9ae4ebcd01ef8d,5e13859753e8469d270982c0,APPROVED,2020-12-30 19:31:38.535000,2020-12-30 19:42:26.462000,647.927,33,196,1,100,2020-12-31 23:16:48.986000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd5da9f4b9eee17e2a83f,5c6838ea5f8d580001e8a8ab,APPROVED,2020-12-30 19:32:47.444000,2020-12-30 19:38:07.243000,319.799,31,208,2,99,2020-12-31 23:17:37.120000,9700A938,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Male,No
5fecd5f4a35c0e9e26f30078,5e46b6829b87bb02093f45e2,APPROVED,2020-12-30 19:33:11.574000,2020-12-30 19:36:49.119000,217.545,34,181,1,100,2020-12-31 23:18:21.989000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,No
5fecd5feb890b19eb89e3a93,5e4c0c6bc6a8fa060c4db394,REJECTED,2020-12-30 19:33:21.715000,2020-12-30 19:36:18.319000,176.604,30,208,1,100,2020-12-31 17:34:37.637000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,No
5fecd607c274b3eba9319d5d,592220f8fc043000016c5aeb,APPROVED,2020-12-30 19:33:40.797000,2020-12-30 19:40:45.501000,424.704,35,357,5,98,2020-12-31 23:18:51.510000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd64f509c7e6c2da54597,5feb9112ebffe47a6449ddbc,APPROVED,2020-12-30 19:34:48.480000,2020-12-30 19:41:49.119000,420.639,35,10,0,100,2020-12-31 23:19:57.670000,9700A938,Netherlands,United Kingdom,Full-Time,White,DATA EXPIRED,United Kingdom,Male,No
5fecd6c4e9df3d6d261e80f8,5f8eeaf9bc748a0af999b20f,APPROVED,2020-12-30 19:36:40.557000,2020-12-30 19:40:32.857000,232.3,35,49,2,98,2020-12-31 23:21:35.233000,9700A938,United Kingdom,United Kingdom,Full-Time,White,DATA EXPIRED,United Kingdom,Male,No
5fecd71a0007159ed1186807,5b56105c1550e700014229b9,APPROVED,2020-12-30 19:38:05.044000,2020-12-30 19:43:16.063000,311.019,32,217,3,99,2020-12-31 23:22:11.743000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd747e66d7fec8dc3c11d,5ef8aea43d24310560af5dc1,APPROVED,2020-12-30 19:38:49.824000,2020-12-30 19:43:19.313000,269.489,36,140,2,97,2020-12-31 23:23:36.783000,9700A938,Bulgaria,United Kingdom,Full-Time,White,Bulgarian,United Kingdom,Male,No
5fecd772416cba9e5a76ef66,5fd000fb59f1540347d18088,APPROVED,2020-12-30 19:39:32.377000,2020-12-30 19:46:28.481000,416.104,35,25,1,99,2020-12-31 23:24:28.963000,9700A938,United Kingdom,United Kingdom,Full-Time,White,DATA EXPIRED,United Kingdom,Male,No
5fecd77ec2bdebee3ffd0a50,5cb2d3be2df32800172e3736,APPROVED,2020-12-30 19:39:45.609000,2020-12-30 19:45:36.306000,350.697,38,514,1,100,2020-12-31 23:24:45.146000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd79efd725af022025d8f,5efbbe50898fb516b6885fc9,APPROVED,2020-12-30 19:40:14.258000,2020-12-30 19:48:41.563000,507.305,33,93,0,100,2020-12-31 23:24:56.750000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd7bc2c2ee69e29c8d90c,5ec633682fdab6000b62bfba,APPROVED,2020-12-30 19:40:49.711000,2020-12-30 19:50:46.368000,596.657,30,226,1,100,2020-12-31 23:25:23.271000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd7cea4feb0ec59e70091,5f1abd649de7841e97010035,APPROVED,2020-12-30 19:41:04.872000,2020-12-30 19:47:39.044000,394.172,29,47,2,98,2020-12-31 23:26:04.468000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd7d4705a1f9f457ccec3,5eaf5fdd42d78c6627984251,APPROVED,2020-12-30 19:41:10.574000,2020-12-30 19:47:01.379000,350.805,31,50,0,100,2020-12-31 23:26:11.759000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,No
5fecd7e604a1dfeafe9da621,5f2e8e9f8030e1216c248d00,APPROVED,2020-12-30 19:41:31.196000,2020-12-30 19:50:37.590000,546.394,31,65,0,100,2020-12-31 23:26:34.710000,9700A938,Romania,United Kingdom,Full-Time,White,DATA EXPIRED,Romania,Male,Yes
5fee0bc1000715beabcc8150,5e9e9fd226cacb26ee2eab73,APPROVED,2020-12-31 17:35:28.091000,2020-12-31 17:40:25.852000,297.761,33,39,0,100,2020-12-31 23:56:24.537000,9700A938,France,United Kingdom,Full-Time,White,DATA EXPIRED,France,Male,No
5fee1163e7417a0d106e6e83,5e7412a64f333138fb44c599,APPROVED,2020-12-31 17:58:59.783000,2020-12-31 18:03:39.898000,280.115,33,215,0,100,2020-12-31 23:56:39.331000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,No
5fecd7e7c2bdebecd989bf8e,5ca650fc557aec0012e200d8,APPROVED,2020-12-30 19:41:30.007000,2020-12-30 19:44:07.151000,157.144,40,534,5,99,2020-12-31 23:26:42.183000,9700A938,Hong Kong,United Kingdom,Full-Time,Asian,Chinese,United Kingdom,Female,No
5fecd80bc39215ee2a0a2406,559cdad9fdf99b66f54b7794,APPROVED,2020-12-30 19:42:11.447000,2020-12-30 19:47:50.888000,339.441,39,735,3,100,2020-12-31 23:27:28.303000,9700A938,United Kingdom,United Kingdom,Part-Time,Asian,English,United Kingdom,Female,No
5fecdc1013597c9cb3714158,5f4d5e7c17e674a1c0d2f2be,APPROVED,2020-12-30 19:59:16.120000,2020-12-30 20:06:41.221000,445.101,40,80,2,99,2020-12-31 23:43:59.417000,9700A938,Philippines,United Kingdom,Unemployed (and job seeking),Asian,DATA EXPIRED,Philippines,Female,No
5fecdd570d786d9ed578eb61,5f0d5e8b03b5db770f95690d,APPROVED,2020-12-30 20:04:50.645000,2020-12-30 20:13:19.804000,509.159,41,166,0,100,2020-12-31 23:49:12.371000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",Asian,English,United Kingdom,Female,No
5fecdd5cc92395ef44a91172,5e85bef40312bf1accc43239,APPROVED,2020-12-30 20:04:59.404000,2020-12-30 20:20:21.084000,921.68,44,171,0,100,2020-12-31 23:49:21.346000,9700A938,Malaysia,United Kingdom,Full-Time,Asian,English,Malaysia,Female,No
5fecd804ebe5929fdc3d7679,5ed489ccc238ad44a82adcb4,APPROVED,2020-12-30 19:41:56.010000,2020-12-30 19:45:01.846000,185.836,39,191,0,100,2020-12-31 23:27:05.664000,9700A938,United Kingdom,United Kingdom,Full-Time,Mixed,English,United Kingdom,Male,No
5fecdc9f2f56719f769a564a,5fb2865916dfd388c5ac2398,APPROVED,2020-12-30 20:01:39.958000,2020-12-30 20:08:23.533000,403.575,40,62,0,100,2020-12-31 23:45:46.943000,9700A938,United Kingdom,United Kingdom,Full-Time,Mixed,DATA EXPIRED,United Kingdom,Male,No
5fecd4ea50a719e7ba503a7c,5fbe6efed09eec00092c6c2a,APPROVED,2020-12-30 19:28:53.658000,2020-12-30 19:42:51.008000,837.35,48,44,0,100,2020-12-31 23:12:40.035000,9700A938,Pakistan,United Kingdom,Part-Time,Asian,DATA EXPIRED,United Kingdom,Male,No
5fecd80acd5d989ee7e54876,5aca4e27a3ba7a0001b4d415,APPROVED,2020-12-30 19:42:06.091000,2020-12-30 19:48:34.325000,388.234,46,673,10,98,2020-12-31 23:27:14.450000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),Asian,English,United Kingdom,Male,No
5fecd91ae1506aa009022864,5dd4413ce426bd43c5c78d4b,APPROVED,2020-12-30 19:46:34.137000,2020-12-30 19:55:11.858000,517.721,42,134,2,99,2020-12-31 23:30:36.939000,9700A938,Pakistan,United Kingdom,Full-Time,Asian,Urdu,United Kingdom,Male,No
5fecda6b3803bbecbd738f0e,5b1ba337c9d3cb00011030ca,APPROVED,2020-12-30 19:52:15.765000,2020-12-30 20:00:06.788000,471.023,39,365,3,100,2020-12-31 23:35:27.355000,9700A938,Bangladesh,United Kingdom,Full-Time,Asian,English,United Kingdom,Male,No
5fecdcb68e8e879f7a15ce59,5c5436d5d3cc6b0001d96c69,APPROVED,2020-12-30 20:02:05.178000,2020-12-30 20:07:11.096000,305.918,42,353,1,100,2020-12-31 23:46:43.172000,9700A938,United Kingdom,United Kingdom,Full-Time,Asian,Hindi,United Kingdom,Male,No
5fecd37d5474cdeb8570156d,5b7f28ee4570a7000120ad3f,APPROVED,2020-12-30 19:24:24.595000,2020-12-30 19:33:38.316000,553.721,66,448,0,100,2020-12-31 23:06:13.966000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecd397e5e631eaf2f4fed8,5d28c6e339e2c7001a40eedd,APPROVED,2020-12-30 19:23:10.650000,2020-12-30 19:31:11.427000,480.777,64,331,2,100,2020-12-31 23:06:43.092000,9700A938,Netherlands,United Kingdom,Part-Time,White,English,United Kingdom,Male,No
5fecd5780d786d9e59fe1ae9,5ea00fd3dc4409000ab95048,APPROVED,2020-12-30 19:31:09.733000,2020-12-30 19:38:34.165000,444.432,69,190,0,100,2020-12-31 23:16:10.306000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,No
5fecd5fee4785a9dc80de366,5ea19dcac30e0005e6e6b6e3,APPROVED,2020-12-30 19:33:21.881000,2020-12-30 19:46:38.016000,796.135,60,261,0,100,2020-12-31 23:18:42.046000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd6128e8e879e13876b37,59c67a2b21454d000194c0e3,APPROVED,2020-12-30 19:33:45.202000,2020-12-30 19:42:04.064000,498.862,61,509,7,98,2020-12-31 23:19:17.639000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd622827f81ebc8ce325e,5e90970d5a5f0f3a4b6068bd,APPROVED,2020-12-30 19:33:54.814000,2020-12-30 19:44:14.452000,619.638,79,195,2,99,2020-12-31 23:19:29.985000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecd76a5ce3ae9d82316278,5cf0e467027fc1001560c7ff,APPROVED,2020-12-30 19:39:31.980000,2020-12-30 19:45:43.721000,371.741,61,417,0,100,2020-12-31 23:24:17.294000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd7cefef4d1e8d650b9e0,5d8dff0be825f000175a14ab,REJECTED,2020-12-30 19:41:02.686000,2020-12-30 19:46:39.591000,336.905,66,268,7,95,2020-12-31 22:13:39.932000,9700A938,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Male,No
5fecd7ee50a719e92a1f6d1c,5d692cf290cade0018695dfb,APPROVED,2020-12-30 19:41:40.696000,2020-12-30 19:53:08.766000,688.07,61,471,0,100,2020-12-31 23:26:54.042000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecd8e5e14422e76a83eef6,5ea3fc787c48522165e5e4a5,APPROVED,2020-12-30 19:45:47.692000,2020-12-30 19:52:14.823000,387.131,74,260,1,100,2020-12-31 23:29:50.253000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecd8f32f56719f769a5638,5edd4c9516627fa5965e746e,APPROVED,2020-12-30 19:45:58.842000,2020-12-30 19:55:04.801000,545.959,74,113,2,99,2020-12-31 23:29:58.455000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecd9776079e1e79d525220,59e8cb08bab73300016bd7f7,APPROVED,2020-12-30 19:48:14.952000,2020-12-30 19:58:22.684000,607.732,72,713,6,99,2020-12-31 23:31:33.458000,9700A938,Cyprus,United Kingdom,Other,White,Greek,United Kingdom,Male,No
5fecd9b9116bbfe8c01c8018,5e4438c766f95e2bcccc2548,APPROVED,2020-12-30 19:49:29.877000,2020-12-30 20:04:26.874000,896.997,71,149,0,100,2020-12-31 23:32:56.091000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,Ireland,Male,No
5fecda24b9b6099f4c07d455,542bbe97fdf99b324f7632af,APPROVED,2020-12-30 19:51:15.016000,2020-12-30 19:58:29.124000,434.108,62,1372,15,99,2020-12-31 23:34:05.433000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecda78ebffe49f57617607,5ea979685178b007c99e620e,APPROVED,2020-12-30 19:52:24.934000,2020-12-30 20:00:33.019000,488.085,64,196,0,100,2020-12-31 23:36:09.089000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,No
5fecda7e827f81ebc8ce3281,5ea3319a6a1a5b2a1175ed6e,RETURNED,2020-12-30 19:52:50.924000,2020-12-30 20:15:03.348000,1332.424,70,233,1,100,,NOCODE,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fecda9fd4f1e49f6403318f,57bae6b9017c2d000166f593,APPROVED,2020-12-30 19:53:12.648000,2020-12-30 20:00:15.933000,423.285,66,1177,17,98,2020-12-31 23:36:48.260000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecdabf416cba9f4e01df8c,576c02ac4386cc0001375073,APPROVED,2020-12-30 19:53:54.167000,2020-12-30 20:01:11.112000,436.945,65,559,5,99,2020-12-31 23:37:42.911000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecdb0e2234a6ece61a4fde,5f534285e27bc764ee6d3964,APPROVED,2020-12-30 19:55:25.707000,2020-12-30 20:02:38.535000,432.828,61,101,0,100,2020-12-31 23:39:04.147000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United Kingdom,Male,No
5fecdb44878eaaedcfa6afab,5ea2db31f5c6d720f25f0697,APPROVED,2020-12-30 19:55:52.197000,2020-12-30 20:02:34.565000,402.368,62,222,1,100,2020-12-31 23:39:49.435000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecdb6e30cadf6aee445d60,5f859da7c823900253085c48,APPROVED,2020-12-30 19:56:37.534000,2020-12-30 20:07:30.744000,653.21,67,54,2,98,2020-12-31 23:41:06.953000,9700A938,United Kingdom,United Kingdom,DATA EXPIRED,White,DATA EXPIRED,DATA EXPIRED,Male,No
5fecdb7213597c9e94b79e48,5f1305051d80f12cccbca0bf,APPROVED,2020-12-30 19:56:43.490000,2020-12-30 20:02:12.974000,329.484,75,156,2,99,2020-12-31 23:41:13.992000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,No
5fecdbb34cfb7da0941a976a,55808cf7fdf99b4d4eb7c77c,APPROVED,2020-12-30 19:57:45.249000,2020-12-30 20:03:58.282000,373.033,60,725,3,100,2020-12-31 23:41:51.864000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecdbf1b289af9f902e0cbd,5b77435f13c3580001b63f26,APPROVED,2020-12-30 19:58:45.919000,2020-12-30 20:06:59.161000,493.242,67,752,0,100,2020-12-31 23:42:47.160000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecdbf5bc4c4ded388d1bee,5cffb12df6c3fb00157b2f39,APPROVED,2020-12-30 19:58:45.511000,2020-12-30 20:07:26.514000,521.003,66,516,1,100,2020-12-31 23:43:00.304000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecdc04efea40e770498273,5cc7443b836ddc0016fec706,APPROVED,2020-12-30 19:59:06.536000,2020-12-30 20:07:45.935000,519.399,61,677,1,100,2020-12-31 23:43:35.175000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecdc24a35c0e9f120b9e86,59a5fd55145f7000017ab7e3,APPROVED,2020-12-30 19:59:38.326000,2020-12-30 20:06:26.717000,408.391,64,571,9,98,2020-12-31 23:44:20.647000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecdc440007159f5000a5cf,5e054293dd997bf92d8d4e40,APPROVED,2020-12-30 20:00:04.642000,2020-12-30 20:09:40.595000,575.953,62,100,0,100,2020-12-31 23:45:02.524000,9700A938,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Male,No
5fecdc85adaa09edad2b6b12,5c87790e4b0de20001352297,APPROVED,2020-12-30 20:01:13.785000,2020-12-30 20:09:08.309000,474.524,64,480,0,100,2020-12-31 23:45:18.495000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,No
5fecdcaf937861a0a74294bd,58bd73414cdfd90001778323,APPROVED,2020-12-30 20:01:56.038000,2020-12-30 20:11:48.492000,592.454,61,772,5,100,2020-12-31 23:46:01.999000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecdce9d4f1e49f6403319b,5ec39be059dafe01d81ffaf0,APPROVED,2020-12-30 20:02:53.132000,2020-12-30 20:20:15.598000,1042.466,63,209,0,100,2020-12-31 23:47:02.953000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecdcf3a4d824edbd88a7d8,5be1c6db93cab6000123baf9,APPROVED,2020-12-30 20:03:03.814000,2020-12-30 20:14:21.064000,677.25,65,479,1,100,2020-12-31 23:47:19.281000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecdd038422b49fcfcb1945,5e48116faeb5332af577312e,APPROVED,2020-12-30 20:03:29.426000,2020-12-30 20:10:38.074000,428.648,71,290,0,100,2020-12-31 23:47:31.277000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecdd43c2bdebef32f3f74a,5ea97f82f47d1e074f75a5b2,APPROVED,2020-12-30 20:04:19.378000,2020-12-30 20:12:36.304000,496.926,73,253,4,98,2020-12-31 23:48:45.074000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecdd5688f057ee2907ceec,5ea1e407df1e160c7db497c7,APPROVED,2020-12-30 20:04:57.283000,2020-12-30 20:12:12.095000,434.812,65,224,0,100,2020-12-31 23:49:02.575000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecdda58929f0edec9cc8ee,5cb6f38ffdc7fa0013f809a3,APPROVED,2020-12-30 20:05:57.134000,2020-12-30 20:15:27.660000,570.526,64,407,0,100,2020-12-31 23:50:04.905000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecdda9069e3be7563a6f15,5a0dbc9e9b760100013a7857,APPROVED,2020-12-30 20:06:08.347000,2020-12-30 20:16:21.046000,612.699,65,627,4,99,2020-12-31 23:50:16.285000,9700A938,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Male,No
5fecddc999e7cfeda56a716e,5f674b595c87a8334c381ae7,APPROVED,2020-12-30 20:06:33.777000,2020-12-30 20:10:21.705000,227.928,70,136,0,100,2020-12-31 23:50:29.074000,9700A938,United Kingdom,United Kingdom,Full-Time,White,DATA EXPIRED,United Kingdom,Male,No
5fecddd543c578effdcf1759,5fc3849ea684f631e16d2b64,APPROVED,2020-12-30 20:06:45.151000,2020-12-30 20:15:52.671000,547.52,75,30,0,100,2020-12-31 23:50:31.793000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United Kingdom,Male,No
5fecdde73e41f76cbc179f0c,5f2bd3110f4c5e6919cd2f54,APPROVED,2020-12-30 20:07:03.895000,2020-12-30 20:13:35.636000,391.741,60,136,0,100,2020-12-31 23:50:36.005000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecdea9c5f99bec8cd5028b,5c869cfb4c266300156eded0,APPROVED,2020-12-30 20:10:24.304000,2020-12-30 20:21:59.343000,695.039,68,268,4,99,2020-12-31 23:51:38.016000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5fecdec9b82e46a03c8d13ba,5dee11c6d35cc34acae7c301,APPROVED,2020-12-30 20:10:54.584000,2020-12-30 20:20:13.063000,558.479,66,330,1,100,2020-12-31 23:51:38.174000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,No
5fecdf16e5e631ecee3f6568,5ec79cbd44972a1fceed2719,APPROVED,2020-12-30 20:12:06.859000,2020-12-30 20:18:35.136000,388.277,60,213,1,100,2020-12-31 23:51:48.952000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5fecdf1f2c2ee6a00bd40618,5f8ee45ee07e640a1a96f3e9,REJECTED,2020-12-30 20:12:15.388000,2020-12-30 20:16:16.933000,241.545,62,84,2,99,2020-12-31 17:53:39.693000,9700A938,United Kingdom,United Kingdom,Full-Time,White,DATA EXPIRED,United Kingdom,Male,Yes
